author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/url/urls/0/display_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,createdAt,text,media/0,media/1,media/2,media/3,twitterUrl,inReplyToUsername,isReply,isQuote
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Tue Jan 31 01:42:15 +0000 2023,"Wah ya Allah, terimakasih lho temen-temen sudah mampir. Datangnya rombongan pula. Sehat selalu ya. I love you full lah pokoknya. https://t.co/2qiCLslQBf",https://pbs.twimg.com/ext_tw_video_thumb/1620235790499590144/pu/img/PYGmkPA8xHhOiTKW.jpg,,,,https://twitter.com/ganjarpranowo/status/1620235984330956800,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Mon Jan 30 10:21:47 +0000 2023,"Selain sat set, perempuan sering punya sudut pandang dan cara yang berbeda dalam menyelesaikan masalah. 

Termasuk Mbak Ita yang saat ini bertugas memimpin Kota Semarang. Selamat bertugas mbak. Ayo kita gas pol untuk menyelesaikan beragam persoalan yang ada.",,,,,https://twitter.com/ganjarpranowo/status/1620004340856655872,ganjarpranowo,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Mon Jan 30 10:21:39 +0000 2023,"Bung Karno mengatakan perempuanlah yang mula-mula induknya kultur, dialah pembentuk, pembangun peradaban manusia pertama. 

Saya sangat bersyukur dalam menjalankan tugas di Jawa Tengah mendapat partner kerja 9 perempuan. https://t.co/R7R7o4bvt4",https://pbs.twimg.com/ext_tw_video_thumb/1620004073339781121/pu/img/OKqmm-rkeZX6mqh0.jpg,,,,https://twitter.com/ganjarpranowo/status/1620004306379501574,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Mon Jan 30 08:37:18 +0000 2023,"Terimakasih Presiden ke 5 RI sekaligus Ketua Umum PDI Perjuangan, Ibu Megawati Soekarnoputri yang turut menghadiri pelantikan ini. Semoga senantiasa dikaruniai kesehatan. https://t.co/v80fPF1zew",https://pbs.twimg.com/media/FntRcOsaEAASjXp.jpg,https://pbs.twimg.com/media/FntRcOsakAIIhfi.jpg,,,https://twitter.com/ganjarpranowo/status/1619978043925331968,ganjarpranowo,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Mon Jan 30 08:37:05 +0000 2023,"Mbak Ita ini jadi perempuan ke sembilan yang saat ini menjabat kepala daerah di Jawa Tengah. 

Tentu terobosan dan keberaniannya dalam memimpin ibukota Provinsi Jawa Tengah ini kita tunggu.",,,,,https://twitter.com/ganjarpranowo/status/1619977992016625666,ganjarpranowo,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Mon Jan 30 08:36:24 +0000 2023,Mbak Ita selamat ya atas mandat yg baru diterima sebagai Walikota Semarang. Tetap berjuang dan melayani masyarakat. https://t.co/4yAcZkR4Ed,https://pbs.twimg.com/media/FntRPHIaYAAktrA.jpg,https://pbs.twimg.com/media/FntRPHSacAUFJca.jpg,https://pbs.twimg.com/media/FntRPHLaYAAQAW2.jpg,https://pbs.twimg.com/media/FntRPHHaYAA2Sgm.jpg,https://twitter.com/ganjarpranowo/status/1619977820457041920,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Mon Jan 30 05:48:39 +0000 2023,Sugeng rawuh di Semarang Bu.. https://t.co/Ujp3roDEnU,https://pbs.twimg.com/media/Fnsq1VwXwAET__c.jpg,,,,https://twitter.com/ganjarpranowo/status/1619935605303173120,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Sun Jan 29 13:22:02 +0000 2023,"Yang pengen kipasan satu orang, yang deg-degan semua penumpang. Hehehe ada-ada saja bapaknya yg satu ini. 😁 Bercandanya ekstrem. https://t.co/piJppX4yiM",https://pbs.twimg.com/ext_tw_video_thumb/1619687139163373569/pu/img/8t_i2cbWEQW6o99f.jpg,,,,https://twitter.com/ganjarpranowo/status/1619687314397233152,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Sun Jan 29 07:53:03 +0000 2023,Sehat-sehat terus ya arek Surabaya. Meskipun rawon ini rasanya luar biasa tapi sampeyan tetep yang paling istimewa. 🤟🏼 https://t.co/JwDYVRSZ8t,https://pbs.twimg.com/ext_tw_video_thumb/1619604367006666752/pu/img/tllGz0S39WsvZ_nD.jpg,,,,https://twitter.com/ganjarpranowo/status/1619604524045586432,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612350,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Sun Jan 29 00:10:24 +0000 2023,"Cara seperti itu kita terapkan agar siapapun yang menerima manfaat zakat bisa mengalami peningkatan taraf hidup utamanya dari sisi ekonomi. 

Tetap semangat nggih Mas Budi. Sehat-sehat terus. Salam buat temen-temen dan keluarga ya.",,,,,https://twitter.com/ganjarpranowo/status/1619488093345824768,ganjarpranowo,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 10:46:59 +0000 2023,"Optimalisasi pengumpulan zakat banyak membantu Jawa Tengah dalam menangani masalah pendidikan, kesehatan, hingga kemiskinan. Berbagai bantuan sudah kami salurkan mulai dari beasiswa, RTLH, tempat Ibadah hingga kaki palsu bagi difabel.

Saya titipkan pada Baznas agar terus meningkatkan jumlah zakat setiap tahunnya agar menjadi manfaat buat warga Jawa Tengah.",https://pbs.twimg.com/media/F42pu-3aUAAL7ek.jpg,https://pbs.twimg.com/media/F42pv_mbMAAdA3n.jpg,https://pbs.twimg.com/media/F42pwBUa4AAGJdH.jpg,,https://twitter.com/ganjarpranowo/status/1697199297757163685,ganjarpranowo,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 10:46:30 +0000 2023,"Badan Amil Zakat Nasional (Baznas) Jateng memegang peranan penting dalam mendukung berbagai program di Pemprov Jateng. Maka, penyerahan zakat terus kami optimalkan salah satunya menghimpun melalui zakat dari ASN Pemprov Jateng yang dari tahun ke tahun terus meningkat. Kebijakan itu dilakukan karena Baznas digandeng atau mempunyai peran penting  untuk menyelesaikan program-program Pemerintah Provinsi Jateng. 

Di antaranya terkait pengentasan kemiskinan, penurunan stunting, pemberdayaan masyarakat, dan sebagainya. Dengan begitu, Baznas mengelola dan mampu menyelesaikan persoalan kemiskinan maupun pemberdayaan masyarakat. 

Hasilnya luar biasa, dana Baznas yang terhimpun meningkat ratusan persen dari hanya Rp110 juta menjadi Rp82 milyar.",https://pbs.twimg.com/media/F42pkALa8AAvKky.jpg,https://pbs.twimg.com/media/F42pl3IaEAACX9A.jpg,https://pbs.twimg.com/media/F42pl3iaQAAeGCZ.jpg,https://pbs.twimg.com/media/F42pl4PaYAAkNLN.jpg,https://twitter.com/ganjarpranowo/status/1697199175950303369,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 04:43:18 +0000 2023,"Kita sangat bersyukur Presiden @jokowi mendorong agar sekolah serupa SMKN Jateng dibuka di seluruh daerah di Indonesia. InsyaAllah dr sekolah dengan sistem boarding ini membawa manfaat besar bagi kita untuk pembangunan SDM sekaligus dalam rangka pengentasan kemiskinan. 

Sejak berdiri tahun 2014, SMKN Jateng Boarding School telah meluluskan 1.837 siswa. Mereka sekarang tersebar ke berbagai perusahaan ternama di Tanah Air bahkan mancanegara yang telah kita ajak kerja sama. Banyak juga yang meraih beasiswa ataupun yang mejadi anggota TNI/Polri. Dan mereka bukan hanya telah mengangkat derajat perekonomian dirinya tapi juga keluarganya. Karena sekolah ini memang khusus bagi siswa dari keluarga tidak mampu.",https://pbs.twimg.com/ext_tw_video_thumb/1697107429719416832/pu/img/itSCHUaUBO_RhT51.jpg,,,,https://twitter.com/ganjarpranowo/status/1697107772264087580,,False,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 04:40:44 +0000 2023,Saat ini sedang proses pengaspalan setelah itu lanjut pekerjaan non aspal seperti beton bahu jalan dan drainase. Maturnuwun sudah ditangani @BM_DPUPR_Wsb,,,,,https://twitter.com/ganjarpranowo/status/1697107128568381550,,False,True
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 04:39:51 +0000 2023,@Yusupsopiana1 mohon dibantu detilnya @LaporGub_ agar bisa ditindaklanjuti,,,,,https://twitter.com/ganjarpranowo/status/1697106905263641017,Yusupsopiana1,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 04:38:58 +0000 2023,"@YonoPraji18389 @jokowi @puanmaharani_ri @soloposdotcom @RCTIPlus @PDI_Perjuangan @ASEAN @sukoharjo_kab @KemenPU @pupr_binamarga @Jateng_Twit @beritastenggara tolong dibantu @sukoharjo_kab, dana desa diturunkan tahun ini tapi dipastikan pembangunannya akan dimulai kapan",,,,,https://twitter.com/ganjarpranowo/status/1697106682588037303,YonoPraji18389,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 04:37:57 +0000 2023,@KecapMalika9 Salam juga mas buat yang di Manado,,,,,https://twitter.com/ganjarpranowo/status/1697106427901575641,KecapMalika9,True,False
False,True,https://pbs.twimg.com/profile_banners/109762193/1705663601,Sat Jan 30 04:56:21 +0000 2010,"“Tuanku ya Rakyat, Jabatan cuma Mandat”",ganjarpranowo.com,0,23,https://t.co/vzE06XowWb,169,3612338,3626,False,109762193,True,False,False,Indonesia,9880,Ganjar Pranowo,False,https://pbs.twimg.com/profile_images/1809279369778810880/wUv20LZv_normal.jpg,,149681,https://twitter.com/ganjarpranowo,user,https://x.com/ganjarpranowo,ganjarpranowo,,Thu Aug 31 04:36:00 +0000 2023,@ainunnajib kalau jabatan masih tinggi Pak Jokowi kok mas😁,,,,,https://twitter.com/ganjarpranowo/status/1697105936698290632,ainunnajib,True,False
