author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/url/urls/0/display_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,createdAt,text,media/0,media/1,media/2,media/3,twitterUrl,inReplyToUsername,isReply,isQuote
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Sat Feb 25 03:00:30 +0000 2023,"Tabik Pun?
Alhamdulillah, bersyukur bisa kembali berkunjung ke Bumi Ruwa Jurai.

Pagi ini akan langsung mampir Pasar Natar untuk berdialog bersama masyarakat Lampung.

#AniesBaswedan #SilaturahmiKebangsaan #Lampung #UntukIndonesia https://t.co/oeD3DyNImH",https://pbs.twimg.com/media/Fpx9rncaUAIfbA5.jpg,,,,https://twitter.com/aniesbaswedan/status/1629315370166394881,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Fri Feb 24 13:36:00 +0000 2023,"Posbindu Warga di Joglo Kami #CeritaFery @feryfarhati
https://t.co/9liEEgPRpM",,,,,https://twitter.com/aniesbaswedan/status/1629112914161586178,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Thu Feb 23 14:03:04 +0000 2023,https://t.co/k4FG9xQy8M,,,,,https://twitter.com/aniesbaswedan/status/1628757338126704640,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Thu Feb 23 14:03:03 +0000 2023,"Bismillahirrahmanirrahim, hari ini kita mulai babak baru, dengan kerendahan hati dan memohon ridho serta pertolongan Allah swt, menyatakan menerima pencalonan sebagai Calon Presiden Republik Indonesia dari PKS.

#AniesBaswedan #PartaiKeadilanSejahtera #PKS #UntukIndonesia https://t.co/8vcwV2qVuv",https://pbs.twimg.com/media/FpqCKEuagAAVj2r.jpg,,,,https://twitter.com/aniesbaswedan/status/1628757333085126656,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Thu Feb 23 11:35:00 +0000 2023,"@AlissaWahid @HazHasibuan Siap, Mbak Alissa. Kita terus ingatkan semuanya di setiap kesempatan utk jaga persatuan. Perbedaan pendapat, perbedaan gagasan, jangan sampai ganggu kohesivitas. Terima kasih utk terus-menerus mengingatkan saya. #ABW",,,,,https://twitter.com/aniesbaswedan/status/1628720074847580161,AlissaWahid,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Wed Feb 22 13:40:21 +0000 2023,"Anies bukan yang dulu lagi…
https://t.co/5epjwuTHFj",,,,,https://twitter.com/aniesbaswedan/status/1628389232719933440,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Feb 21 13:20:12 +0000 2023,"Selama 42 tahun BKMT telah menjadi bukti bahwa pengajian menghasilkan ibu-ibu yg lebih berpengetahuan. Ibu-ibu yg punya bekal untuk mendidik anak-anaknya, membuat rumah yg mencerminkan nilai Islam dan akhlak yg baik.

https://t.co/qbUfTxUQ3g https://t.co/llpmCJ8tLl",https://pbs.twimg.com/media/FpflKxSacAEqxQB.jpg,,,,https://twitter.com/aniesbaswedan/status/1628021771382431744,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Feb 21 13:20:09 +0000 2023,"Alhamdulillah, dapat bersama-sama hadir dalam Tasyakur Milad ke-42 Badan Kontak Majelis Taklim (BKMT) di Istora Senayan.

#BadanKontakMajelisTaklim #BKMT #TutyAlawiyah #UntukIndonesia https://t.co/AnirV1dbbj",https://pbs.twimg.com/media/FpflKBZaAAUsvlU.jpg,,,,https://twitter.com/aniesbaswedan/status/1628021759529349121,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Mon Feb 20 12:45:12 +0000 2023,"100 anak muda dari 34 provinsi se-Indonesia, bawa 100 ide untuk Indonesia.

#AniesBaswedan #BawaIde #BawaIdemu #anakmuda #gerakan #ide #gagasan #UntukIndonesia

https://t.co/emxbHNu2Wx",,,,,https://twitter.com/aniesbaswedan/status/1627650577269415938,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Sun Feb 19 09:33:02 +0000 2023,"Kita ingin Indonesia lebih baik, kita ingin ada keadilan. Dari Kaltim kita kirimkan pesan perubahan untuk seluruh rakyat Indonesia.

https://t.co/ngtaJcz9oj https://t.co/fMKQdty6X3",https://pbs.twimg.com/media/FpUd_neaYAEn5wM.jpg,https://pbs.twimg.com/media/FpUd_noacAAfJ_9.jpg,https://pbs.twimg.com/media/FpUd_nfakAAdG8k.jpg,,https://twitter.com/aniesbaswedan/status/1627239830584455169,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Jan 31 14:08:39 +0000 2023,"Kami mengucapkan syukur dan terima kasih atas dukungan dari Partai Nasdem, Partai Demokrat dan Partai Keadilan Sejahtera sebagai partai pengusung. Insya Allah amanah ini kita jalankan sebaik-baiknya, #UntukIndonesia.

#AniesBaswedan #KoalisiPerubahan 
https://t.co/o6JnWAxcbz",,,,,https://twitter.com/aniesbaswedan/status/1620423821261180930,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Jan 31 14:08:38 +0000 2023,"Dengan mengucap bismillah, kepercayaan itu kini telah diembankan.
 
Kemarin @PKSejahtera  telah menyatakan dukungannya, melengkapi deklarasi Partai @NasDem  pada 3 Oktober 2022, dan pernyataan @PDemokrat pada 26 Januari 2023, maka presidential threshold 20% telah terlampaui. https://t.co/CMT958dQ0D",https://pbs.twimg.com/media/FnzmDIdaUAIxgyr.jpg,,,,https://twitter.com/aniesbaswedan/status/1620423815204589570,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Jan 31 05:00:17 +0000 2023,https://t.co/5PKVPBulY1,,,,,https://twitter.com/aniesbaswedan/status/1620285818693881859,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Jan 31 05:00:16 +0000 2023,"Lombok Luar Biasa!

Meski diguyur hujan, ribuan masyarakat rela datang meramaikan Pelantikan DPRT Nasdem se-Pulau Lombok sekaligus Silaturahmi Kebangsaan di Lapangan Masbagik, Lombok Timur, sore kemarin.

Matur Tampiasih!

#AniesBaswedan #PartaiNasdem #Lombok #UntukIndonesia https://t.co/pTNunNAUn4",https://pbs.twimg.com/media/FnxoeGraEAIVF_z.jpg,,,,https://twitter.com/aniesbaswedan/status/1620285814780600321,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Jan 31 01:01:20 +0000 2023,https://t.co/UBCKXZogHO,,,,,https://twitter.com/aniesbaswedan/status/1620225684915519490,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Tue Jan 31 01:01:19 +0000 2023,"Alhamdulillah, kemarin menghadiri silaturahmi kebangsaan dan pengajian rutin di Pondok Pesantren Sosial Yayasan Attohiriyah Alfadilah (Ponpessos Yatofa), Bodak, Lombok Tengah.

#AniesBaswedan #SilaturahmiKebangsaan #PonpessosYatofa #Lombok #UntukIndonesia https://t.co/RUfK4qffvm",https://pbs.twimg.com/media/FnwyqdQaQAAuDB_.jpg,,,,https://twitter.com/aniesbaswedan/status/1620225680649883648,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Mon Jan 30 05:30:47 +0000 2023,https://t.co/gYMWGvHYTX,,,,,https://twitter.com/aniesbaswedan/status/1619931105444106242,aniesbaswedan,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Mon Jan 30 05:30:45 +0000 2023,"Brembe Kabar? 
Alhamdulillah, senang sekali bisa kembali ke Pulau Seribu Masjid, Lombok. Pagi tadi mendarat di Bandara Internasional Zainuddin Abdul Madjid utk memulai kegiatan di Pulau Lombok, Bima, dan Sumbawa.

#AniesBaswedan #SilaturahmiKebangsaan #Lombok #NTB #UntukIndonesia https://t.co/si2AttkGhX",https://pbs.twimg.com/media/FnsmvlIaAAAGKuQ.jpg,,,,https://twitter.com/aniesbaswedan/status/1619931099643412481,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Sun Jan 29 14:10:48 +0000 2023,"@luxyriz Mohon maaf, ojo dibanding-bandingke. Saya jarang makan salmon...",,,,,https://twitter.com/aniesbaswedan/status/1619699588000288768,luxyriz,True,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Sun Jan 29 05:00:00 +0000 2023,"Mengapa ASEAN penting?

Ringkasan Kuliah Umum tentang ASEAN dan masa depannya, usai diangkat sebagai Founding Member of International Advisory Board at the Institute of ASEAN Studies at the University of Oxford.

#AniesBaswedan #ASEANMatters #OxfordUniversity #UntukIndonesia https://t.co/YqHiPY1XJp",https://pbs.twimg.com/media/FnmpGLCWYAAWV-d.jpg,,,,https://twitter.com/aniesbaswedan/status/1619560974578581507,,False,False
True,True,https://pbs.twimg.com/profile_banners/110312278/1714866149,Mon Feb 01 03:23:45 +0000 2010,Akun resmi Anies Baswedan. | 🍉 🦉,linktr.ee/anies.baswedan,0,23,https://t.co/YAI01lyU0b,24290,5374747,379,True,110312278,True,False,False,Indonesia,4736,Anies Rasyid Baswedan,False,https://pbs.twimg.com/profile_images/1786904204558426112/jfFxRQZS_normal.jpg,,16350,https://twitter.com/aniesbaswedan,user,https://x.com/aniesbaswedan,aniesbaswedan,,Sat Jan 28 05:30:06 +0000 2023,"Siang kemarin kami berkumpul di pendopo, makan siang bersama dengan Tim Kecil partai koalisi dari Nasdem, Demokrat dan PKS.

https://t.co/oC281Pu1kN",,,,,https://twitter.com/aniesbaswedan/status/1619206158375596037,aniesbaswedan,True,False
